prot,lig,score
5t27_protein,5t27,0.7113924
4eh7_protein,4eh7,0.83471566
3m8u_protein,3m8u,0.046159968
6fav_protein,6fav,0.48872626
5fq9_protein,5fq9,0.40502036
6htg_protein,6htg,0.895073
3moe_protein,3moe,0.41950756
5trh_protein,5trh,0.7605042
1sc8_protein,1sc8,0.81056255
1apb_protein,1apb,0.99168795
1li6_protein,1li6,0.6196043
4tsx_protein,4tsx,0.9031532
6epy_protein,6epy,0.25046933
1xr8_protein,1xr8,0.01933896
3sw8_protein,3sw8,0.70893896
1bdr_protein,1bdr,0.818854
4o9v_protein,4o9v,0.36334473
5foo_protein,5foo,0.8505386
2who_protein,2who,0.0
3g2w_protein,3g2w,0.0
2hiw_protein,2hiw,0.77306676
2w4i_protein,2w4i,0.0
2jfz_protein,2jfz,0.047407586
3krd_protein,3krd,0.70814353
3zos_protein,3zos,0.85398406
4oeg_protein,4oeg,0.8343829
1rnm_protein,1rnm,0.88932806
2rke_protein,2rke,0.5173797
5vew_protein,5vew,0.70379436
4ibm_protein,4ibm,0.0
4dlj_protein,4dlj,0.0
5tya_protein,5tya,0.86848956
6fo7_protein,6fo7,0.863121
5w8j_protein,5w8j,0.7486234
7std_protein,7std,0.9750958
3nif_protein,3nif,0.0
6b4n_protein,6b4n,0.8756158
6ayh_protein,6ayh,0.8644189
4dr9_protein,4dr9,0.7994148
6ffh_protein,6ffh,0.0016778524
5eds_protein,5eds,0.8671199
6cki_protein,6cki,0.60615945
4nud_protein,4nud,0.6889764
4yyt_protein,4yyt,0.90536726
4j7i_protein,4j7i,0.71899605
3r22_protein,3r22,0.92333835
4zow_protein,4zow,0.32906976
1hvs_protein,1hvs,0.48443007
4ybm_protein,4ybm,0.0
3ztc_protein,3ztc,0.91378117
1agw_protein,1agw,0.0
4hmh_protein,4hmh,0.99310595
5ml0_protein,5ml0,0.5854167
1b3f_protein,1b3f,0.42292273
4ppc_protein,4ppc,0.8385185
5knx_protein,5knx,0.78898716
5aqn_protein,5aqn,0.9913564
2onb_protein,2onb,0.0
6g4m_protein,6g4m,0.39134616
1elr_protein,1elr,0.42546013
3pn4_protein,3pn4,0.84615386
4piq_protein,4piq,0.9367647
5dkn_protein,5dkn,0.7225363
1cnx_protein,1cnx,0.8825
4kxl_protein,4kxl,0.7999442
4cr9_protein,4cr9,0.503937
6c42_protein,6c42,0.81358975
5l0h_protein,5l0h,0.19240196
4l7l_protein,4l7l,0.6887528
5wbr_protein,5wbr,0.8376217
4j06_protein,4j06,0.28874815
5ygi_protein,5ygi,0.7903792
5vt1_protein,5vt1,0.18620689
1wva_protein,1wva,0.9442013
2cm8_protein,2cm8,0.33827403
5z95_protein,5z95,0.57428825
4o3c_protein,4o3c,0.73310024
4oel_protein,4oel,0.0
2oht_protein,2oht,0.91483516
5dda_protein,5dda,0.8719943
5l98_protein,5l98,0.5538302
4xv2_protein,4xv2,0.5552326
1e02_protein,1e02,0.32869565
3zzf_protein,3zzf,0.0
5mi7_protein,5mi7,0.8421829
3p4q_protein,3p4q,0.8830769
3kga_protein,3kga,0.1658912
4w9q_protein,4w9q,0.8013029
5tqe_protein,5tqe,0.9109432
1hkj_protein,1hkj,0.76218367
4x8t_protein,4x8t,0.8305
5lud_protein,5lud,0.0
3u18_protein,3u18,0.09704555
1qbn_protein,1qbn,0.1327227
1iq1_protein,1iq1,0.19402705
3tfu_protein,3tfu,0.8125686
4z5w_protein,4z5w,0.0
4pkw_protein,4pkw,0.8693694
3zv7_protein,3zv7,0.35291916
4bqg_protein,4bqg,0.2699485
4luo_protein,4luo,0.0
5aqo_protein,5aqo,1.0
3r9o_protein,3r9o,0.93574053
1bzs_protein,1bzs,0.9369251
5ee8_protein,5ee8,0.7183049
5w12_protein,5w12,0.6422673
5u5h_protein,5u5h,0.98759127
4baq_protein,4baq,0.8167341
2w5g_protein,2w5g,0.536859
2yfe_protein,2yfe,0.92536706
4wpf_protein,4wpf,0.72266066
5ezg_protein,5ezg,0.8788282
4hlh_protein,4hlh,1.0
6g4z_protein,6g4z,0.106825314
2b54_protein,2b54,0.04704301
2chw_protein,2chw,0.7440087
2p7z_protein,2p7z,0.93490934
3k5u_protein,3k5u,0.27944016
2fsv_protein,2fsv,0.10581062
3ffp_protein,3ffp,0.6640187
5qbv_protein,5qbv,0.71464646
3k84_protein,3k84,0.5921829
2za3_protein,2za3,0.90462
5qin_protein,5qin,0.39199835
2pj8_protein,2pj8,0.66872036
2w6z_protein,2w6z,0.0
3pxz_protein,3pxz,0.29895562
4bjc_protein,4bjc,0.6074356
4pni_protein,4pni,0.474055
5ckr_protein,5ckr,0.0
2xyf_protein,2xyf,0.6813961
3s8l_protein,3s8l,0.81636864
4lpg_protein,4lpg,0.9565728
1px4_protein,1px4,0.9964539
4x5y_protein,4x5y,0.8544734
6awp_protein,6awp,0.83992803
4bxn_protein,4bxn,0.58706564
1wtg_protein,1wtg,0.48241794
1a08_protein,1a08,0.7386986
1h1p_protein,1h1p,0.759839
5mwy_protein,5mwy,0.7855987
2ckm_protein,2ckm,0.546659
5v35_protein,5v35,0.0
4u5u_protein,4u5u,0.53271484
4m8h_protein,4m8h,0.6911408
4bdh_protein,4bdh,0.39569536
5a8x_protein,5a8x,0.6970069
2ao6_protein,2ao6,0.8367052
5mxo_protein,5mxo,0.6902017
5wfw_protein,5wfw,0.48067632
3dp0_protein,3dp0,0.8545455
3w0l_protein,3w0l,0.7266436
1h22_protein,1h22,0.39433184
3qti_protein,3qti,0.8696875
2wf5_protein,2wf5,0.76540834
4xmb_protein,4xmb,0.66517496
1qtn_protein,1qtn,0.6550251
1c1r_protein,1c1r,0.8256579
4hy5_protein,4hy5,0.9423567
5o7i_protein,5o7i,0.47229218
1m2p_protein,1m2p,0.59576756
3gcv_protein,3gcv,0.862117
3kr5_protein,3kr5,0.80507916
5nkh_protein,5nkh,0.8316918
2uw5_protein,2uw5,0.7124674
2aie_protein,2aie,0.79048043
1lee_protein,1lee,0.6671903
5qb0_protein,5qb0,0.47589687
2h21_protein,2h21,0.81681764
2vj7_protein,2vj7,0.5955931
1di8_protein,1di8,0.7285068
4c5w_protein,4c5w,0.9714674
1if7_protein,1if7,0.84375
5gnk_protein,5gnk,0.80676085
3rz1_protein,3rz1,0.8666667
2vw2_protein,2vw2,0.8331281
2rip_protein,2rip,0.4588568
2xjg_protein,2xjg,0.8156056
4k75_protein,4k75,0.14667596
5lc0_protein,5lc0,0.048742138
2c6l_protein,2c6l,0.85487014
2gfs_protein,2gfs,0.19826159
5o9p_protein,5o9p,0.70044446
3q2m_protein,3q2m,0.0
2ity_protein,2ity,0.9109792
4jq7_protein,4jq7,0.93550533
4dea_protein,4dea,0.67875
3rm8_protein,3rm8,0.26376554
1rt1_protein,1rt1,0.92305064
2xix_protein,2xix,0.12722646
3wgg_protein,3wgg,0.0
2nq7_protein,2nq7,0.91261685
5uga_protein,5uga,0.79424244
4xqb_protein,4xqb,0.15279092
5ma7_protein,5ma7,0.7717984
1b9s_protein,1b9s,0.67431563
3p9j_protein,3p9j,0.1214356
1veb_protein,1veb,0.79215854
3tib_protein,3tib,0.82820857
2ybs_protein,2ybs,0.9868421
2c94_protein,2c94,0.8574238
1bb0_protein,1bb0,0.638326
3f15_protein,3f15,0.6343912
4u7v_protein,4u7v,0.45607027
4yo8_protein,4yo8,0.67264456
2gz2_protein,2gz2,0.8960356
4tn4_protein,4tn4,0.93465537
2vtm_protein,2vtm,0.5140625
4ydq_protein,4ydq,0.9486448
5ei2_protein,5ei2,0.7917772
4lng_protein,4lng,0.0
5eqq_protein,5eqq,0.46837026
2pqz_protein,2pqz,0.83192486
6c2y_protein,6c2y,0.78864217
3hac_protein,3hac,0.7775708
3qd0_protein,3qd0,0.9389764
1zgb_protein,1zgb,0.0
1if8_protein,1if8,0.73734176
1pqc_protein,1pqc,0.6779865
5gmm_protein,5gmm,0.5604782
3u8w_protein,3u8w,0.94699645
2zju_protein,2zju,0.87352943
5xpi_protein,5xpi,0.0
3cwe_protein,3cwe,0.7951766
2ogy_protein,2ogy,0.0
6alz_protein,6alz,0.06397711
4dtk_protein,4dtk,0.23246403
3dcq_protein,3dcq,0.0058641974
6g9h_protein,6g9h,0.859319
2lpr_protein,2lpr,0.87559617
4dbn_protein,4dbn,0.25198525
1pot_protein,1pot,0.8570697
2aw1_protein,2aw1,0.5203349
3arn_protein,3arn,0.7576613
5yve_protein,5yve,0.0
4r5x_protein,4r5x,0.8277849
2h9n_protein,2h9n,0.4207317
1e9h_protein,1e9h,0.76067495
2f0z_protein,2f0z,0.8721441
3itz_protein,3itz,0.86770946
4u5j_protein,4u5j,0.29127634
2zjw_protein,2zjw,0.4339237
2vur_protein,2vur,0.9014151
1tfq_protein,1tfq,0.8735343
3q7j_protein,3q7j,0.15074024
1ew9_protein,1ew9,0.08638444
5o91_protein,5o91,0.87919825
2cmc_protein,2cmc,0.9200637
5go2_protein,5go2,0.48037678
4fut_protein,4fut,0.41309014
2vwl_protein,2vwl,0.81226325
5umy_protein,5umy,0.81633717
2r6n_protein,2r6n,0.45433939
3zn0_protein,3zn0,0.47678736
5dxu_protein,5dxu,0.9002809
3qzv_protein,3qzv,0.0
5xo2_protein,5xo2,0.00014269406
2g9x_protein,2g9x,0.78867716
1fe3_protein,1fe3,0.5003671
5os8_protein,5os8,0.08675264
6gu6_protein,6gu6,0.44848207
4zt8_protein,4zt8,0.44244605
2x7d_protein,2x7d,0.5718182
4jal_protein,4jal,0.0
5jmw_protein,5jmw,0.8169344
4m5m_protein,4m5m,0.41004673
4zji_protein,4zji,0.8259926
5dia_protein,5dia,0.45753205
2ym7_protein,2ym7,0.7790248
3qri_protein,3qri,0.725128
3ohi_protein,3ohi,0.0
5ek0_protein,5ek0,0.0
5lyh_protein,5lyh,0.36386365
3lpu_protein,3lpu,0.9057692
3src_protein,3src,0.02194983
1q83_protein,1q83,0.5504881
4zw6_protein,4zw6,0.8370198
1we2_protein,1we2,0.8756579
6fo5_protein,6fo5,0.3482659
2ccs_protein,2ccs,0.8881909
1cze_protein,1cze,0.8953901
3mjl_protein,3mjl,0.0
6asu_protein,6asu,0.8816514
2x6f_protein,2x6f,0.5364583
5auw_protein,5auw,0.23834853
4mss_protein,4mss,0.91132724
1cgl_protein,1cgl,0.5052829
5htb_protein,5htb,0.7457356
4qsv_protein,4qsv,0.94598764
4wwn_protein,4wwn,0.9549072
2o3p_protein,2o3p,0.77428347
2y7p_protein,2y7p,0.9690202
5w13_protein,5w13,0.3937409
1b11_protein,1b11,0.7870486
4k4j_protein,4k4j,0.9338124
3gv6_protein,3gv6,0.69269663
5tkb_protein,5tkb,0.5759777
1a4m_protein,1a4m,0.98752016
2uzd_protein,2uzd,0.80580693
5kmf_protein,5kmf,0.0
1x8j_protein,1x8j,0.0
1ni1_protein,1ni1,0.79353446
3da9_protein,3da9,0.75703704
3hy9_protein,3hy9,0.8730159
4kyh_protein,4kyh,0.13568376
3py0_protein,3py0,0.59421265
4ps5_protein,4ps5,0.33538842
5l6i_protein,5l6i,0.67772186
5llp_protein,5llp,0.7592357
5wvd_protein,5wvd,0.17547092
5fao_protein,5fao,0.57553315
3a6t_protein,3a6t,0.2303207
3e5a_protein,3e5a,0.17296223
2q93_protein,2q93,0.96115977
3shb_protein,3shb,0.45196176
4zyt_protein,4zyt,0.680395
4men_protein,4men,0.8234341
4kiq_protein,4kiq,0.8840618
1pme_protein,1pme,0.6246787
1y6r_protein,1y6r,0.7734463
2i1m_protein,2i1m,0.8361111
3l0n_protein,3l0n,0.7154587
1ajx_protein,1ajx,0.65124154
1hps_protein,1hps,0.22213893
4izy_protein,4izy,0.8551402
4w4x_protein,4w4x,0.80859375
2j2i_protein,2j2i,0.3572635
2wzx_protein,2wzx,0.9159628
1mqh_protein,1mqh,0.994123
3fh8_protein,3fh8,0.89299124
2nnv_protein,2nnv,0.92125
4m4q_protein,4m4q,1.0
1slg_protein,1slg,0.47861084
3ocz_protein,3ocz,0.0
3kyq_protein,3kyq,0.0075171823
3zj8_protein,3zj8,0.44276094
2o9j_protein,2o9j,0.6349879
5dtj_protein,5dtj,0.02059308
3drs_protein,3drs,0.8769231
4qz7_protein,4qz7,0.5163934
4jj7_protein,4jj7,0.5130081
5diq_protein,5diq,0.89617485
1wkm_protein,1wkm,0.42481202
1yfz_protein,1yfz,0.42949694
4ynk_protein,4ynk,0.5712913
3ga5_protein,3ga5,0.39299425
4ijq_protein,4ijq,0.8646003
2w7x_protein,2w7x,0.981546
3qw5_protein,3qw5,0.55691487
1jjk_protein,1jjk,0.94635344
2xb8_protein,2xb8,0.8640244
3c6t_protein,3c6t,0.61007607
3tf6_protein,3tf6,0.10485537
6bhv_protein,6bhv,0.3115804
1adl_protein,1adl,0.42694205
4tuh_protein,4tuh,0.7544671
6f08_protein,6f08,0.49918634
4f0c_protein,4f0c,0.44033676
4cft_protein,4cft,0.0030949106
5t2i_protein,5t2i,0.8411184
2rcb_protein,2rcb,0.90550596
3pbb_protein,3pbb,0.78319675
1x8r_protein,1x8r,0.7533996
3wt7_protein,3wt7,0.78927106
3u93_protein,3u93,0.7420091
5l4j_protein,5l4j,0.8381963
5k0h_protein,5k0h,0.20629898
4uc5_protein,4uc5,0.9869281
4hyu_protein,4hyu,0.6775281
2q15_protein,2q15,0.15864022
4txs_protein,4txs,0.60520834
5yqw_protein,5yqw,0.81330687
2wxp_protein,2wxp,0.7943645
3ozr_protein,3ozr,0.79930025
2y5l_protein,2y5l,0.9894034
4aml_protein,4aml,0.036984354
4mz6_protein,4mz6,0.17827868
3ccn_protein,3ccn,0.9780832
2o7n_protein,2o7n,0.81546706
6evp_protein,6evp,0.00065189047
1hvi_protein,1hvi,0.55520767
1det_protein,1det,0.07073012
3lj7_protein,3lj7,0.0
3gjw_protein,3gjw,0.5288347
5lmb_protein,5lmb,0.80198973
6df4_protein,6df4,0.97887325
1o41_protein,1o41,0.92689735
1lrh_protein,1lrh,0.0
2yix_protein,2yix,0.1544742
3iop_protein,3iop,0.80970985
1zdp_protein,1zdp,0.8241127
6emh_protein,6emh,0.706964
1o2v_protein,1o2v,0.99265903
3fl8_protein,3fl8,0.7773327
1bl6_protein,1bl6,0.8242049
6b5i_protein,6b5i,0.00029868577
4aa4_protein,4aa4,0.88548565
4g68_protein,4g68,0.17888749
4abf_protein,4abf,0.8936782
4lge_protein,4lge,0.91169304
5cy9_protein,5cy9,0.897806
5jhb_protein,5jhb,0.4061255
4n1b_protein,4n1b,0.9418138
1hsg_protein,1hsg,0.6486723
5os5_protein,5os5,0.6095133
4z2h_protein,4z2h,0.5494506
3h1x_protein,3h1x,0.16634147
5mny_protein,5mny,1.0
2g70_protein,2g70,0.31726044
6hkj_protein,6hkj,0.7862632
2mji_protein,2mji,0.29009163
2vf6_protein,2vf6,0.67550874
5abh_protein,5abh,0.88084114
5a5v_protein,5a5v,0.6338141
3e3c_protein,3e3c,0.030160857
3b1u_protein,3b1u,0.8311024
4abg_protein,4abg,0.95424837
4r1y_protein,4r1y,0.17698826
1nzl_protein,1nzl,0.116610736
4bae_protein,4bae,0.8713816
3b3w_protein,3b3w,0.66644734
3nik_protein,3nik,0.71925133
4qvw_protein,4qvw,0.7892422
1uod_protein,1uod,0.008104738
4a4h_protein,4a4h,0.6703911
4url_protein,4url,0.23107629
3uo9_protein,3uo9,0.73070323
3uo6_protein,3uo6,0.76278603
1ztq_protein,1ztq,0.86045945
3lpl_protein,3lpl,0.18238434
3qd4_protein,3qd4,0.97034955
3rz7_protein,3rz7,0.8448567
5f9e_protein,5f9e,0.26264367
5wzu_protein,5wzu,0.9289326
4pm0_protein,4pm0,0.9462025
5q16_protein,5q16,0.731645
4g0y_protein,4g0y,0.0
5tjx_protein,5tjx,0.17546917
3bfu_protein,3bfu,0.9696502
4p4f_protein,4p4f,0.63053465
3r5m_protein,3r5m,0.9072581
5wcm_protein,5wcm,0.5275142
4b4g_protein,4b4g,0.84851694
1kr3_protein,1kr3,0.90055764
5gvl_protein,5gvl,0.9452179
3nc9_protein,3nc9,0.7990716
5lrj_protein,5lrj,0.7722946
4xv3_protein,4xv3,0.5231439
1o3k_protein,1o3k,0.98513985
2cji_protein,2cji,0.8795601
3cj3_protein,3cj3,0.24505928
5lgs_protein,5lgs,0.0
5vh0_protein,5vh0,0.0
2zx5_protein,2zx5,0.69939756
3zt4_protein,3zt4,0.9925044
6hd4_protein,6hd4,0.0
5lj1_protein,5lj1,0.83970356
4r6e_protein,4r6e,0.5205729
3nu6_protein,3nu6,0.8926441
4zfi_protein,4zfi,0.88505745
6fky_protein,6fky,0.32106537
5ugh_protein,5ugh,0.0
5ykp_protein,5ykp,0.90297836
3i91_protein,3i91,0.4615955
2bvx_protein,2bvx,0.8097467
3frg_protein,3frg,0.9282531
4jyv_protein,4jyv,0.7234349
5kq5_protein,5kq5,0.85890055
4ui3_protein,4ui3,0.97662336
3q6z_protein,3q6z,0.5758538
4jn4_protein,4jn4,0.76419216
1gj4_protein,1gj4,0.9289308
5auv_protein,5auv,0.26299778
5h1v_protein,5h1v,0.3321739
3t64_protein,3t64,0.7091195
4o45_protein,4o45,0.7619565
1gvx_protein,1gvx,0.1077144
3cr5_protein,3cr5,0.35
5om3_protein,5om3,0.9424321
5n1r_protein,5n1r,0.7884232
4u01_protein,4u01,0.73484254
2vx1_protein,2vx1,0.85263836
5laq_protein,5laq,0.46677342
5d3p_protein,5d3p,0.6697793
4c1g_protein,4c1g,0.6815145
4ycl_protein,4ycl,0.91234756
4o55_protein,4o55,0.8663793
5uac_protein,5uac,0.72651356
4o9s_protein,4o9s,0.4444692
6g7f_protein,6g7f,0.8909483
5v79_protein,5v79,0.8792407
1uwu_protein,1uwu,0.98203886
3l3q_protein,3l3q,0.0
1x8b_protein,1x8b,1.0
3b3x_protein,3b3x,0.6416309
5fsl_protein,5fsl,0.3899836
3cke_protein,3cke,0.0
5l99_protein,5l99,0.86681545
2x5o_protein,2x5o,0.7626965
1rhj_protein,1rhj,0.6564081
4pl4_protein,4pl4,0.0
5k4z_protein,5k4z,0.070767194
3heg_protein,3heg,0.6868733
1efi_protein,1efi,0.9426434
4mgv_protein,4mgv,0.088294655
3pix_protein,3pix,0.17930086
3nyx_protein,3nyx,0.18759204
3kai_protein,3kai,0.641069
5f1z_protein,5f1z,0.3894687
1hiv_protein,1hiv,0.36344755
3zzh_protein,3zzh,0.0
1xxe_protein,1xxe,0.5553453
4jai_protein,4jai,0.26441514
6e4f_protein,6e4f,0.27361563
4yes_protein,4yes,0.83533794
4md6_protein,4md6,0.83896554
2mov_protein,2mov,0.0
3cwk_protein,3cwk,0.7296361
3hha_protein,3hha,0.8548729
2cf8_protein,2cf8,0.9863966
4qw0_protein,4qw0,0.7854659
3ejr_protein,3ejr,0.99035496
4yhm_protein,4yhm,0.18596426
4o4g_protein,4o4g,0.47929516
4f3i_protein,4f3i,0.97423667
1zd3_protein,1zd3,0.88579136
1epp_protein,1epp,0.59615386
3fzr_protein,3fzr,0.25250578
6cks_protein,6cks,0.81276447
2fv5_protein,2fv5,0.8615989
4x0u_protein,4x0u,0.0
1kzk_protein,1kzk,0.72173417
4mw2_protein,4mw2,0.74647474
3ueu_protein,3ueu,0.58474576
3bft_protein,3bft,1.0
3p2e_protein,3p2e,0.83450705
1tsy_protein,1tsy,0.9289568
3dsu_protein,3dsu,0.18927355
3gxy_protein,3gxy,0.012623763
5d29_protein,5d29,0.916065
5ntt_protein,5ntt,0.82314724
3ptg_protein,3ptg,0.45106763
5d3t_protein,5d3t,0.5329233
3f5l_protein,3f5l,0.661326
2yhw_protein,2yhw,0.026923077
3vhe_protein,3vhe,0.69762933
6cjy_protein,6cjy,0.8583015
4j09_protein,4j09,0.0
7gpb_protein,7gpb,0.93483233
4cdr_protein,4cdr,0.028299917
4y2q_protein,4y2q,0.46228868
5kre_protein,5kre,0.0
6f6u_protein,6f6u,0.6150693
5h9q_protein,5h9q,0.75242716
3ips_protein,3ips,0.7389151
2oah_protein,2oah,0.0
1exv_protein,1exv,0.8457649
2xxw_protein,2xxw,0.937659
4oi6_protein,4oi6,0.3087886
1m4h_protein,1m4h,0.0
4yti_protein,4yti,0.5126449
4nuc_protein,4nuc,0.68899083
2p33_protein,2p33,0.24414414
3unz_protein,3unz,0.8003851
4lar_protein,4lar,0.3617021
3n1v_protein,3n1v,0.81850713
2feq_protein,2feq,0.8146002
5du6_protein,5du6,0.8722467
5trr_protein,5trr,0.7955975
4lk6_protein,4lk6,0.32923076
2wyg_protein,2wyg,0.8104575
4knx_protein,4knx,0.9504831
4ge9_protein,4ge9,0.8209651
3p7i_protein,3p7i,0.0
5o83_protein,5o83,0.5314449
2xfk_protein,2xfk,0.6815025
2h5i_protein,2h5i,0.45073664
1sre_protein,1sre,0.98925924
2qzr_protein,2qzr,0.4002222
1juj_protein,1juj,0.719917
5x02_protein,5x02,0.1610279
5csh_protein,5csh,0.0
5u12_protein,5u12,0.78217053
3ivx_protein,3ivx,0.8739858
1c6y_protein,1c6y,0.62775105
4aq3_protein,4aq3,0.49935678
3zj6_protein,3zj6,0.44816723
3sb0_protein,3sb0,0.9493671
1qx1_protein,1qx1,0.0
2w1f_protein,2w1f,0.8760399
2qbp_protein,2qbp,0.8537234
4puj_protein,4puj,0.9197443
2qyn_protein,2qyn,0.9870892
1pwp_protein,1pwp,0.2881981
6cb5_protein,6cb5,0.8832021
4bqs_protein,4bqs,0.5078125
4nie_protein,4nie,0.65928775
4bf1_protein,4bf1,0.5532787
1xh9_protein,1xh9,0.8253086
3qs1_protein,3qs1,0.26940826
3s9y_protein,3s9y,0.9768965
3oaf_protein,3oaf,0.72526234
5fck_protein,5fck,0.88739765
3fee_protein,3fee,0.8981481
5ei3_protein,5ei3,0.0
1dwd_protein,1dwd,0.58452916
5ku6_protein,5ku6,0.8961126
4gby_protein,4gby,0.0
2qa8_protein,2qa8,0.9853448
5jin_protein,5jin,0.0
1ro7_protein,1ro7,0.0
3wfg_protein,3wfg,0.99642855
2jg8_protein,2jg8,0.0
4dko_protein,4dko,0.73031497
4e3h_protein,4e3h,0.56958765
2o64_protein,2o64,0.99557525
5pzn_protein,5pzn,0.696489
3d0e_protein,3d0e,0.8472222
5hoa_protein,5hoa,0.5601173
4m6p_protein,4m6p,0.9623494
4fnz_protein,4fnz,0.5739732
6dpy_protein,6dpy,0.75986344
4j22_protein,4j22,0.9095941
2cem_protein,2cem,0.7253429
1x7q_protein,1x7q,0.04133858
6ajh_protein,6ajh,0.74470735
3bkk_protein,3bkk,0.791499
2f35_protein,2f35,0.83686066
1b32_protein,1b32,0.8021869
4cnh_protein,4cnh,0.9021336
4p74_protein,4p74,0.23687398
5bns_protein,5bns,0.1097561
5f2s_protein,5f2s,0.989881
4pct_protein,4pct,0.66099775
4ayy_protein,4ayy,0.76205105
3is9_protein,3is9,0.6114919
4jje_protein,4jje,0.6008584
1svg_protein,1svg,0.7977912
3ncz_protein,3ncz,0.84447414
2kaw_protein,2kaw,0.0
2v54_protein,2v54,0.4778346
1tc1_protein,1tc1,0.8103448
4u7o_protein,4u7o,0.0
3sbi_protein,3sbi,0.5413534
3su0_protein,3su0,0.7949255
4n9b_protein,4n9b,0.0
3iqg_protein,3iqg,0.3780359
2qtr_protein,2qtr,0.0
5djr_protein,5djr,0.6496841
3wc5_protein,3wc5,0.9544304
2xg5_protein,2xg5,0.002969121
4oew_protein,4oew,0.78125
5gu4_protein,5gu4,0.0
2aay_protein,2aay,1.0
4oas_protein,4oas,0.7063075
4k76_protein,4k76,0.19693878
5mar_protein,5mar,0.0
3sv9_protein,3sv9,0.27063936
4lqy_protein,4lqy,0.0
3exo_protein,3exo,0.21052632
5db2_protein,5db2,0.83059025
5izc_protein,5izc,0.64830506
3a4p_protein,3a4p,0.6625748
4kvm_protein,4kvm,0.0
1zzz_protein,1zzz,0.8941878
6fsy_protein,6fsy,0.32673267
4ea1_protein,4ea1,0.3125
4l50_protein,4l50,0.9056529
4mm9_protein,4mm9,0.80625
4ruy_protein,4ruy,0.9485095
1f28_protein,1f28,0.4799914
4ju3_protein,4ju3,0.94413185
4k3o_protein,4k3o,0.6754227
4v24_protein,4v24,0.0
1a9q_protein,1a9q,1.0
3t8w_protein,3t8w,0.09406011
5fyq_protein,5fyq,0.0
2xm8_protein,2xm8,0.84983766
3c84_protein,3c84,0.76848996
2h5d_protein,2h5d,0.79139924
4zam_protein,4zam,0.79717684
1h4w_protein,1h4w,1.0
5kkt_protein,5kkt,0.68112946
4o1b_protein,4o1b,0.5567471
4tkf_protein,4tkf,0.88073397
5dcz_protein,5dcz,0.8434603
5a69_protein,5a69,0.87704307
5knr_protein,5knr,0.5988242
2ctc_protein,2ctc,0.6717391
6cms_protein,6cms,0.7818656
3g6z_protein,3g6z,0.7393204
5em6_protein,5em6,0.77861035
2bge_protein,2bge,0.9544199
4ymh_protein,4ymh,0.9154894
5yh8_protein,5yh8,0.7518496
5u0f_protein,5u0f,0.814257
5hzx_protein,5hzx,0.9541522
4b77_protein,4b77,0.0
4trc_protein,4trc,0.0
1mm7_protein,1mm7,0.9189068
4p0n_protein,4p0n,0.7839838
6ej4_protein,6ej4,0.8880995
2ggu_protein,2ggu,0.12874837
3mhc_protein,3mhc,0.88121545
3eor_protein,3eor,0.7663848
4gui_protein,4gui,1.0
3pa3_protein,3pa3,0.9855016
3c49_protein,3c49,0.77746946
4bti_protein,4bti,0.6992057
1w11_protein,1w11,0.8304253
3hdm_protein,3hdm,0.2962038
6gpb_protein,6gpb,0.0
2it4_protein,2it4,0.36680913
3qi1_protein,3qi1,0.71389395
5ovr_protein,5ovr,0.8871611
1d6s_protein,1d6s,0.0
4z07_protein,4z07,0.003068933
3n35_protein,3n35,0.9596774
3gcu_protein,3gcu,0.8118964
3sur_protein,3sur,0.9778598
3wv1_protein,3wv1,0.6296296
2rly_protein,2rly,0.12062937
6elp_protein,6elp,0.7783943
4b7j_protein,4b7j,0.6801676
4z1q_protein,4z1q,0.93139964
6cdj_protein,6cdj,0.80907476
3rk5_protein,3rk5,0.8452703
1ajn_protein,1ajn,0.9860406
5o1c_protein,5o1c,0.997741
4yqu_protein,4yqu,0.44902548
2f18_protein,2f18,0.8738004
2uw7_protein,2uw7,0.95417887
3v01_protein,3v01,0.85207826
1z9h_protein,1z9h,0.0
4z7o_protein,4z7o,0.8238318
4ie2_protein,4ie2,0.0
3ap7_protein,3ap7,0.78136367
2z94_protein,2z94,0.16246499
4bo9_protein,4bo9,0.6966495
3ztd_protein,3ztd,0.79903316
2fs9_protein,2fs9,0.8184161
2xgm_protein,2xgm,0.0
3gcq_protein,3gcq,0.8052536
3wk4_protein,3wk4,0.36635637
4yzn_protein,4yzn,0.6232436
3rum_protein,3rum,0.0
4lwv_protein,4lwv,0.7166473
3krx_protein,3krx,0.86787564
3ujd_protein,3ujd,0.99875313
3gxt_protein,3gxt,0.95384616
2qoh_protein,2qoh,0.49689442
3pcg_protein,3pcg,0.84586054
4ju7_protein,4ju7,0.93810445
5eth_protein,5eth,0.16868687
4mji_protein,4mji,0.0
4a6b_protein,4a6b,0.47815803
3p4v_protein,3p4v,0.31877854
4cq0_protein,4cq0,0.38138688
4o0t_protein,4o0t,0.1398374
5xjm_protein,5xjm,0.0
5vp9_protein,5vp9,0.64285713
2bmc_protein,2bmc,0.7857568
5th4_protein,5th4,1.0
3vtb_protein,3vtb,0.5066018
4hy0_protein,4hy0,0.03855355
6cyc_protein,6cyc,0.998452
3g32_protein,3g32,0.41811022
3bux_protein,3bux,0.29113206
2gnf_protein,2gnf,0.91990846
1g6g_protein,1g6g,0.6843876
5ugb_protein,5ugb,0.70055324
3pd9_protein,3pd9,0.910779
3nzc_protein,3nzc,0.0
4xbo_protein,4xbo,0.0069060773
